Internship Id,Duration,Opening,Number of Applications,Stipend Amount,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Role,Company Name,Duration Category,Stipend Currency,Application Volume,City,Country
2457702,3,1,0.0,5000.0,,,,2,5,Video Editing/Making Internship (Part time),Wallets And Wines,Medium-term (3-4 months),INR,Early Applicant,('Pune,'Mumbai')
2457712,1,1,0.0,3000.0,,,,5,3,Human Resources (HR) Internship,The Pet Point Private Limited,Short-term (1-2 months),INR,Early Applicant,('West',South East')
2458171,3,1,0.0,3000.0,,,,6,4,Digital Marketing Internship,Art Me Up By Kinmil,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad','Ahmedabad')
2457554,2,50,0.0,3000.0,,,,4,3,Sales And Marketing Internship (Part time/Remote),EDUHOLIC EDTECH INDIA PRIVATE LIMITED,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2457719,5,10,0.0,5000.0,,,,8,3,Digital Marketing Internship (Remote),Next Level Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2457761,3,3,0.0,3000.0,,,,2,4,Business Development (Sales) Internship,Galaxy Infotech,Medium-term (3-4 months),INR,Early Applicant,('Jaipur','Jaipur')
2457772,5,1,0.0,5000.0,,,,6,4,WordPress Development Internship (Part time),Codesaint Technologies Private Limited,Long-term (5-6 months),INR,Early Applicant,('Noida',Goa Velha')
2458319,3,20,0.0,3500.0,,,,15,4,Backend Development Internship (Part time/Remote),Techeir/Konseptrix Analytics Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457571,3,1,0.0,10000.0,,,,7,5,Content Writing Internship,RightChoice.AI,Medium-term (3-4 months),INR,Early Applicant,('Delhi,'Noida')
2458317,3,4,0.0,15000.0,,,,10,2,Social Media Marketing Internship (Remote),Templatolio,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457788,3,1,0.0,1000.0,,,,4,3,Content Writing Internship (Part time/Remote),Ayush Chauhan,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457804,3,25,0.0,5000.0,,,,2,1,Business Development (Sales) Internship,Acres N Inches,Medium-term (3-4 months),INR,Early Applicant,('Noida','Noida')
2458318,3,2,0.0,7000.0,,,,4,7,Finance Internship,NestAway Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2457569,3,2,0.0,2000.0,,,,5,3,Social Media Marketing Internship,Abhishek  Pandey,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2457805,3,3,0.0,10000.0,,,,4,4,Human Resources (HR) Internship,Tarun Kaushik,Medium-term (3-4 months),INR,Early Applicant,('Delhi',Mumbai')
2452846,2,1,0.0,12000.0,,,,7,5,Front End Development Internship (Remote),SixtyFour Data Intelligence LLP,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2457562,3,4,0.0,15000.0,,,,4,1,Telecalling Internship,Gajra Group,Medium-term (3-4 months),INR,Early Applicant,('Navi Mumbai',Panvel')
2457808,1,1,0.0,1000.0,,,,5,3,Blogging Internship (Remote),Vishnu Pachauri,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2458331,6,3,0.0,8000.0,,,,7,2,Backend Development Internship (Remote),Idea Usher,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458312,2,2,0.0,20000.0,,,,7,3,Marketing Internship,SysCloud Technologies Private Limited,Short-term (1-2 months),INR,Early Applicant,('Hyderabad',)
2457813,3,1,0.0,5000.0,,,,2,2,Video Editing/Making Internship (Remote),Woodpecker Media,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2454807,6,2,0.0,25000.0,,,,7,2,Software Development Internship,Metalcam Technologies Private Limited,Long-term (5-6 months),INR,Early Applicant,('Bangalore','Bangalore')
2458157,3,1,0.0,5000.0,,,,3,3,Social Media Marketing Internship,BetheBee,Medium-term (3-4 months),INR,Early Applicant,('Kolkata',Keralapuram')
2457555,3,2,0.0,5000.0,,,,3,3,Recruitment Internship (Remote),Naman Kumar,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458320,3,1,0.0,20000.0,,,,2,5,Client Experience Internship,Goodera,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2457549,3,4,0.0,8000.0,,,,8,4,Marketing Internship,Add4Media,Medium-term (3-4 months),INR,Early Applicant,('Ghaziabad',Ghaziabad')
2457509,6,5,0.0,7000.0,,,,1,3,Educational Consultant Internship,Skillstride Ventures (OPC) Private Limited,Long-term (5-6 months),INR,Early Applicant,('Lucknow','Lucknow')
2456100,4,3,0.0,6000.0,,,,6,5,Digital Marketing Internship,1000418324 ONTARIO CORP.,Medium-term (3-4 months),INR,Early Applicant,('Chandigarh,'Gurgaon')
2458203,3,100,0.0,0.0,,,,4,4,Fundraising Internship (Part time/Remote),Umeed Charitable Trust,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2457499,6,2,0.0,6000.0,,,,4,3,Client Communication Internship (Part time),Approach Media Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad','Ahmedabad')
2456857,1,50,0.0,0.0,,,,3,3,Social Media Marketing Internship (Part time/Remote),No Help Too Big,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home','Work from home')
2453542,3,1,0.0,3000.0,,,,5,2,Social Media Marketing Internship (Part time),Kanishka P,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2457824,2,25,0.0,2000.0,,,,1,3,Social Media Marketing Internship (Part time/Remote),The Intelligent Investor,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2457833,3,1,0.0,10000.0,,,,2,2,Product Design Internship,Twango,Medium-term (3-4 months),INR,Early Applicant,('Delhi',Noida')
2454851,4,3,0.0,10000.0,,,,3,2,Video Editing/Making Internship (Part time/Remote),Orggrow,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2458061,1,10,0.0,,,,,4,3,Campus Ambassador Internship (Part time/Remote),Srijcon Innovations Private Limited,Short-term (1-2 months),Performance-based,Early Applicant,('Work from home',)
2448852,2,6,0.0,2000.0,,,,3,2,Finance Internship,Quick Credit,Short-term (1-2 months),INR,Early Applicant,('Mumbai','Mumbai')
2458149,3,1,0.0,7500.0,,,,6,5,Copywriting Internship,Whispering Monks,Medium-term (3-4 months),INR,Early Applicant,('Pune',Sikkim')
2457843,3,1,0.0,6000.0,,,,2,2,Influencer Marketing Manager Internship (Part time/Remote),Hevio,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458036,5,20,0.0,0.0,,,,10,6,Graphic Design Internship,Rasheed Foundation,Long-term (5-6 months),Unpaid,Early Applicant,('Navi Mumbai','Navi Mumbai')
2457247,3,10,0.0,1000.0,,,,4,4,Content Writing Internship (Part time/Remote),Webholix,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2446582,3,3,0.0,5000.0,,,,3,3,Learning And Development: Instructional Design Internship (Part time/Remote),TEAL,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457479,1,1,0.0,6000.0,,,,4,5,Auditing & Accounting Internship,Aratrick Saha,Short-term (1-2 months),INR,Early Applicant,('Kolkata',Keralapuram')
2457101,3,1,0.0,3000.0,,,,6,5,Digital Marketing Internship (Remote),Wood Chop,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457851,2,2,0.0,10000.0,,,,6,3,Social Media Video Creator & Marketing Internship (Remote),Infokriti Technologies Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2453581,2,25,0.0,1500.0,,,,11,3,Sales And Outreach Internship (Remote),Pawzz,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2457852,3,3,0.0,1500.0,,,,3,2,Digital Marketing Internship (Remote),Enormous Web Technologies,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457444,3,4,0.0,7000.0,,,,1,4,Content & E-Commerce Management Internship (Remote),Everplus,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457611,4,5,0.0,,,,,4,2,Campus Ambassador Internship (Part time/Remote),The Open Feed,Medium-term (3-4 months),Performance-based,Early Applicant,('Work from home',)
2456136,3,1,0.0,5000.0,,,,4,5,Photography Internship,Hrieva Group,Medium-term (3-4 months),INR,Early Applicant,('Pune',Goa Velha')
2457857,4,1,0.0,3500.0,,,,8,1,Social Media Marketing Internship (Part time/Remote),Kiran Arts,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457887,2,2,0.0,1000.0,,,,8,1,Content Writing Internship (Part time/Remote),Milounie Khandhar,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2457888,3,2,0.0,3000.0,,,,11,4,Dietetics/Nutrition Internship (Remote),RBFWG,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2458253,2,12,0.0,15000.0,,,,2,2,Telecalling Internship (Part time/Remote),KM Organic Solutions Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2457581,1,3,0.0,,,,,4,4,Campus Ambassador Internship (Part time/Remote),PixsMagic,Short-term (1-2 months),Performance-based,Early Applicant,('Work from home',)
2456614,6,10,0.0,7000.0,,,,5,1,Social Media Marketing Internship (Part time/Remote),Pinky Hazarika,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2457892,3,3,0.0,5000.0,,,,3,3,Fashion Design And Merchandising Internship (Part time/Remote),Fabrica Kraft LLC,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458096,6,10,0.0,10000.0,,,,4,2,Digital Marketing Internship,Eazytap,Long-term (5-6 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2456288,1,1,0.0,5000.0,,,,3,2,E-Commerce Sales Internship (Part time/Remote),ZenPods,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2456675,6,10,0.0,,,,,3,3,Campus Ambassador Internship (Part time/Remote),UPSC GUIDE,Long-term (5-6 months),Performance-based,Early Applicant,('Work from home',)
2457018,1,5,0.0,1000.0,,,,4,3,Social Media Marketing Internship (Part time/Remote),Meya Jewellery,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2458092,6,1,0.0,10000.0,,,,2,3,Human Resources (HR) Internship,Urbanroof,Long-term (5-6 months),INR,Early Applicant,('Pune',Nashik')
2458205,6,1,0.0,5000.0,,,,3,3,UI UX Design Internship (Remote),FileSure India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2456713,2,2,0.0,4000.0,,,,3,2,Graphic Design Internship,The Social Kida,Short-term (1-2 months),INR,Early Applicant,('Mumbai','Mumbai')
2458176,3,2,0.0,15000.0,,,,7,3,AI/ML Curriculum Development Internship (Remote),Sustainable Living Lab (SL2),Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457905,6,2,0.0,2500.0,,,,10,3,Digital Marketing Internship (Part time/Remote),Techceptron Technology Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2450920,3,10,0.0,10000.0,,,,4,2,Anchoring Internship,Chandrapal  Singh,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',Nagpur')
2457909,6,5,0.0,2000.0,,,,2,3,Search Engine Marketing (SEM) Internship (Part time/Remote),RiaseClick Digital Solutions,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2457916,2,3,0.0,8000.0,,,,5,5,Copywriting Internship,Salty,Short-term (1-2 months),INR,Early Applicant,('Delhi',Gwalior West')
2458244,6,2,0.0,10000.0,,,,5,3,Reactjs Development Internship (Remote),Idea Usher,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2456085,3,10,0.0,,,,,3,3,Campus Ambassador Internship (Part time/Remote),The Sirius Academy,Medium-term (3-4 months),Performance-based,Early Applicant,('Work from home',)
2454613,2,10,0.0,,,,,3,4,Campus Ambassador Internship (Part time/Remote),Dive Money,Short-term (1-2 months),Performance-based,Early Applicant,('Work from home',)
2456701,1,3,0.0,30000.0,,,,6,1,Social Media Marketing Internship (Part time),Rishabh Lakhotia,Short-term (1-2 months),INR,Early Applicant,('Delhi',Gurgaon')
2458083,4,1,0.0,12000.0,,,,4,5,Video Editing/Making Internship,Into Labs,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2453644,6,1,0.0,5000.0,,,,4,0,Human Resources (HR) Internship,Digicial Media,Long-term (5-6 months),INR,Early Applicant,('Raipur',)
2457918,2,6,0.0,5000.0,,,,5,0,Digital Marketing Internship (Remote),OUTTHINC GLOBAL COMMUNICATIONS,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2457547,3,8,0.0,6000.0,,,,1,4,Educational Consultant Internship,Think Que Consulting Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Pune','Pune')
2448871,6,5,0.0,1000.0,,,,6,4,Business Development (Sales) Internship (Part time/Remote),ADTJHA,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2451744,4,5,0.0,10000.0,,,,1,1,Inside Sales Internship (Part time),Ujjwal Singh Yadav,Medium-term (3-4 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2458164,3,1,0.0,10000.0,,,,1,5,HR Consultant Internship,Essential Services Outsource,Medium-term (3-4 months),INR,Early Applicant,('Delhi',)
2458151,3,15,0.0,5000.0,,,,3,1,Doubt Solving (Mathematics) Internship (Part time/Remote),Kunduz Technologies,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457924,1,2,0.0,10000.0,,,,2,4,Screenwriter Internship (Part time),Prateek Raina,Short-term (1-2 months),INR,Early Applicant,('Mumbai',Keralapuram')
2458081,3,2,0.0,7000.0,,,,2,2,Mechanical Engineering Internship,Kenmark Tech Solutions,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',Nashik')
2457926,3,2,0.0,12000.0,,,,10,2,Content Writing Internship (Remote),Templatolio,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2458080,5,2,0.0,7500.0,,,,3,3,Logistics And Operations Internship (Remote),Refratherm International Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2458141,6,10,0.0,8000.0,,,,8,3,Telecalling (Kannada/Malayalam) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458140,6,10,0.0,8000.0,,,,8,3,Telecalling (Data Filtration & Lead Generation) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458139,6,10,0.0,8000.0,,,,8,3,Telecalling (Marathi & English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2457929,1,1,0.0,5000.0,,,,6,2,Animation Internship (Part time/Remote),The BooBoo Kids,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2458137,6,11,0.0,8000.0,,,,6,3,Telecalling (Kannada/Malayalam) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2457931,3,2,0.0,3000.0,,,,6,4,Video Editing/Making Internship (Remote),Rapid Bollywood,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458136,6,11,0.0,8000.0,,,,8,2,Telecalling - Gujarati Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458135,6,11,0.0,8000.0,,,,6,2,Telemarketing (English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2457943,6,2,0.0,3000.0,,,,7,2,Search Engine Optimization (SEO) Internship (Remote),Prathmesh Gawai,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2458129,6,11,0.0,8000.0,,,,6,3,Telecalling (Bengali & English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458127,3,2,0.0,2000.0,,,,2,3,WordPress Development Internship (Remote),"Alphause Digital Consultancy Private Limited (Toronto, Canada)",Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2457944,3,5,0.0,1000.0,,,,5,4,"NextJS, React Native, NodeJS And Firebase Development Internship (Part time/Remote)",Bolesale Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2457946,6,1,0.0,2000.0,,,,7,4,Social Media Marketing Internship (Part time),G Sons Enterprises,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2458125,6,11,0.0,8000.0,,,,6,3,Telecalling (Gujarati/Hindi/English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2457948,3,5,0.0,1000.0,,,,7,4,"NextJS, React Native, NodeJS And Firebase Development Internship (Part time/Remote)",Wecofy,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2455873,6,2,0.0,5000.0,,,,4,7,Product Shoots Internship (Part time),Doma & Boma Foods Private Limited,Long-term (5-6 months),INR,Early Applicant,('Kolkata','Kolkata')
2458122,6,11,0.0,8000.0,,,,6,3,Telecalling (English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2457949,3,5,0.0,1000.0,,,,6,4,"NextJS, React Native, NodeJS And Firebase Development Internship (Part time/Remote)",We Code For You,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2458121,1,10,0.0,1000.0,,,,4,4,Community Management Internship (Part time/Remote),Unschool,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2458119,6,10,0.0,8000.0,,,,4,3,Telecalling (Marathi) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458117,6,10,0.0,8000.0,,,,6,3,Telecalling (Kannada/Malayalam) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458116,6,12,0.0,8000.0,,,,6,3,Telecalling (Bengali & English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458112,1,10,0.0,1000.0,,,,4,4,Business Development (Sales) Internship (Part time/Remote),Ulead,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2458111,6,5,0.0,8000.0,,,,4,3,Telecalling (Gujarati/Hindi/English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458109,1,10,0.0,1000.0,,,,4,4,Online Marketing Internship (Part time/Remote),Ulead,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2458107,1,10,0.0,1000.0,,,,4,3,Business Strategy Internship (Part time/Remote),Ulead,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2458100,6,10,0.0,8000.0,,,,4,2,Telemarketing Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458099,6,10,0.0,8000.0,,,,8,3,"Telecalling (Tamil, Telugu, English & Hindi) Internship (Remote)",Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2458098,6,10,0.0,8000.0,,,,6,3,Telecalling (Odia & English) Internship (Remote),Lead Mines Media,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2450295,6,6,0.0,0.0,,,,2,6,Social Work Internship (Part time),H2o Senior Care Center,Long-term (5-6 months),Unpaid,Early Applicant,('Bangalore',)
